,Char,Genre,Title,line_count,gender
4275,WAYNE,Crime,crimespree,54,
4276,REPORTER,Crime,crimespree,22,
4277,ELLWOOD,Crime,crimespree,33,
4278,JULIEN,Crime,crimespree,174,
4279,ZAMMITVOICE,Crime,crimespree,27,
4280,AGENT HADLEY,Crime,crimespree,215,
4281,"JOEY ""TWO T",Crime,crimespree,66,
4282,HALF TOOTH TONY,Crime,crimespree,22,
4283,BONANNO,Crime,crimespree,93,
4284,VINNY,Crime,crimespree,43,
4285,LAMAR,Crime,crimespree,98,
4287,ZAMMITO,Crime,crimespree,298,
4288,BASTALDI,Crime,crimespree,114,
4289,DANIEL,Crime,crimespree,404,
4290,ZERO,Crime,crimespree,92,
4291,RAYMOND,Crime,crimespree,201,
4292,MARCEL,Crime,crimespree,188,
4293,SAMI,Crime,crimespree,412,
4294,EDDIE,Crime,getcarter,43,
4295,HARRY,Crime,getcarter,32,
4297,GERALD,Crime,getcarter,38,
4298,THORPE,Crime,getcarter,34,
4299,EDNA,Crime,getcarter,125,
4302,GLENDA,Crime,getcarter,97,
4303,ALBERT,Crime,getcarter,49,
4304,CON,Crime,getcarter,46,
4305,PETER,Crime,getcarter,30,
4306,BRUMBY,Crime,getcarter,133,
4307,KINNEAR,Crime,getcarter,98,
4308,ERIC,Crime,getcarter,79,
4310,DINA,Crime,bloodandwine,21,
4311,SUZANNE,Crime,bloodandwine,87,
4312,VICTOR,Crime,bloodandwine,103,
4313,(CONTINUED),Crime,bloodandwine,332,
4314,GABRIELLA,Crime,bloodandwine,152,
4317,ALEX,Crime,bloodandwine,264,
4320,THE ORDERLY,Crime,killbillvolume12,51,
4321,SUSHI CHEF (ENGLISH),Crime,killbillvolume12,63,
4323,O-REN (JAPANESE),Crime,killbillvolume12,64,
4324,O-REN (ENGLISH),Crime,killbillvolume12,43,
4325,SOFIE (JAPANESE),Crime,killbillvolume12,31,
4326,YUKI (JAPANESE),Crime,killbillvolume12,49,
4327,NURSE OWENS,Crime,killbillvolume12,48,
4328,L.F.,Crime,killbillvolume12,85,
4329,BILL (; ),Crime,killbillvolume12,35,
4331,PAI MEI *,Crime,killbillvolume12,188,
4332,BUDD,Crime,killbillvolume12,229,
4333,ELLE,Crime,killbillvolume12,275,
4334,FADE TO BLACK.,Crime,killbillvolume12,33,
4335,HANZO (JAPANESE),Crime,killbillvolume12,67,
4336,BILL'S VOICE,Crime,killbillvolume12,22,
4337,B.B.,Crime,killbillvolume12,59,
4338,MOMMY,Crime,killbillvolume12,22,
4339,THE BRIDE (ENGLISH),Crime,killbillvolume12,81,
4340,KAREN,Crime,killbillvolume12,21,
4341,THE BRIDE (JAPANESE),Crime,killbillvolume12,99,
4342,THE BRIDE,Crime,killbillvolume12,754,
4344,SGT. ADAMS,Crime,maxpayne,49,
4346,NATASHA,Crime,maxpayne,48,
4347,ALEX,Crime,maxpayne,27,
4348,TATTOO ARTIST,Crime,maxpayne,24,
4349,VINNIE,Crime,maxpayne,45,
4350,YOUNG COP,Crime,maxpayne,27,
4351,HOMICIDE COP,Crime,maxpayne,29,
4353,AX,Crime,maxpayne,59,
4354,MAX,Crime,maxpayne,405,
4355,MONA,Crime,maxpayne,136,
4356,JOE SALLE,Crime,maxpayne,48,
4357,BRAVURA,Crime,maxpayne,139,
4358,BB,Crime,maxpayne,412,
4359,MAX'S VOICE,Crime,maxpayne,30,
4361,DUTTON,Crime,crowsalvationthe,67,
4362,GONZALEZ,Crime,crowsalvationthe,34,
4363,ERLICH,Crime,crowsalvationthe,74,
4365,MERCER,Crime,crowsalvationthe,64,
4366,RANDALL,Crime,crowsalvationthe,71,
4367,WALSH,Crime,crowsalvationthe,95,
4368,LARKIN,Crime,crowsalvationthe,47,
4370,MADDEN,Crime,crowsalvationthe,83,
4372,ALEX'S VOICE,Crime,crowsalvationthe,39,
4373,CAPTAIN,Crime,crowsalvationthe,260,
4375,ERIN'S VOICE,Crime,crowsalvationthe,23,
4376,ERIN,Crime,crowsalvationthe,240,
4377,YOUNG COSTELLO,Crime,departedthe,58,
4378,SGT. DIGNAM,Crime,departedthe,108,
4380,CHINESE GANGSTER,Crime,departedthe,26,
4383,DETECTIVE 1,Crime,departedthe,33,
4384,DELAHUNT,Crime,departedthe,63,
4385,DIGNAM,Crime,departedthe,142,
4387,FITZY,Crime,departedthe,57,
4388,ELLERBY,Crime,departedthe,233,
4389,COSTELLO,Crime,departedthe,589,
4390,MADOLYN,Crime,departedthe,301,
4394,BARRIGAN,Crime,departedthe,36,
4395,(CONTINUED),Crime,departedthe,254,
4396,COLIN,Crime,departedthe,848,
4397,GAINES,Crime,spartan,40,
4398,BLAKE,Crime,spartan,114,
4399,BARTENDER,Crime,spartan,31,
4400,ZIMMER,Crime,spartan,30,
4402,AGENT,Crime,spartan,26,
4403,ASSANI,Crime,spartan,78,
4406,JIM,Crime,spartan,23,
4407,INTERROGATOR,Crime,spartan,42,
4409,LECTURER,Crime,spartan,21,
4410,GRACE,Crime,spartan,26,
4411,ANTON,Crime,spartan,166,
4412,MILLER,Crime,spartan,261,
4413,BURCH,Crime,spartan,196,
4414,MAN,Crime,spartan,37,
4415,BELLBOY,Crime,spartan,28,
4417,BUSINESSMAN,Crime,spartan,33,
4418,AVI,Crime,spartan,141,
4419,WOMAN,Crime,spartan,32,
4420,LAURA,Crime,spartan,86,
4421,STODDARD,Crime,spartan,108,
4422,JACKIE BLACK,Crime,spartan,24,
4423,SCOTT,Crime,spartan,1383,
4424,OWNER,Crime,oceanstwelve,38,
4425,LIVINGSTON (cont'd),Crime,oceanstwelve,21,
4426,LINUS (cont'd),Crime,oceanstwelve,21,
4427,DANNY (cont'd),Crime,oceanstwelve,24,
4428,DINNER JACKET,Crime,oceanstwelve,38,
4429,PAUL,Crime,oceanstwelve,55,
4430,CARABINIERI OFFICER,Crime,oceanstwelve,23,
4431,SUBORDINATE OFFICER,Crime,oceanstwelve,28,
4432,HESS,Crime,oceanstwelve,34,
4433,MUSEUM DIRECTOR (TELEVISION ),Crime,oceanstwelve,21,
4434,FRANK,Crime,oceanstwelve,89,
4435,MUSEUM DIRECTOR,Crime,oceanstwelve,24,
4436,TOPHER,Crime,oceanstwelve,93,
4437,AGENT MOLLY STARR,Crime,oceanstwelve,45,
4438,CAPTAIN GIORDANO,Crime,oceanstwelve,64,
4440,BASHER,Crime,oceanstwelve,144,
4441,SAUL,Crime,oceanstwelve,152,
4442,TURK,Crime,oceanstwelve,121,
4443,VIRGIL,Crime,oceanstwelve,115,
4444,LIVINGSTON,Crime,oceanstwelve,133,
4445,TESS,Crime,oceanstwelve,147,
4448,TOULOUR,Crime,oceanstwelve,228,
4452,ISABEL (cont'd),Crime,oceanstwelve,55,
4453,(CONTINUED),Crime,oceanstwelve,389,
4454,BENEDICT,Crime,oceanstwelve,50,
4455,REUBEN,Crime,oceanstwelve,145,
4456,JUDGE ALLEN,Crime,fatalinstinct,29,
4459,MAX,Crime,fatalinstinct,32,
4460,JEFF,Crime,fatalinstinct,44,
4461,SPORTSCASTER,Crime,fatalinstinct,29,
4462,MRS. SHADY,Crime,fatalinstinct,97,
4463,JUDGE SKANKY,Crime,fatalinstinct,37,
4464,BAILIFF,Crime,fatalinstinct,29,
4465,FRANK,Crime,fatalinstinct,136,
4466,ARCH,Crime,fatalinstinct,84,
4467,LANA,Crime,fatalinstinct,317,
4470,NED,Crime,fatalinstinct,1036,
4471,STEVENS,Crime,miamivice,52,
4472,CROCKETT (cont'd),Crime,miamivice,25,
4473,FUJIMA,Crime,miamivice,122,
4474,MONTOYA (cont'd),Crime,miamivice,23,
4475,MONTOYA,Crime,miamivice,67,
4477,EL TIBURON,Crime,miamivice,25,
4478,JOSE YERO (cont'd),Crime,miamivice,22,
4479,JOSE YERO,Crime,miamivice,184,
4482,TRUDY,Crime,miamivice,62,
4483,CASTILLO,Crime,miamivice,122,
4484,ISABELLA,Crime,miamivice,348,
4485,CROCKETT,Crime,miamivice,656,
4486,CABBIE,Crime,nickoftime,44,
4487,KRISTA,Crime,nickoftime,91,
4490,OFFICER TRUST,Crime,nickoftime,26,
4491,MS. JONES,Crime,nickoftime,185,
4492,MR. SMITH,Crime,nickoftime,379,
4493,ELEANOR GRANT,Crime,nickoftime,165,
4494,GENE,Crime,nickoftime,579,
4495,LYNN,Crime,nickoftime,99,
4497,HIGH ROLLER,Crime,casino,35,
4498,CASHIER,Crime,casino,25,
4499,SIGNALER,Crime,casino,21,
4500,WINNER,Crime,casino,26,
4501,SECURITY GUARD #1,Crime,casino,22,
4502,COWBOY,Crime,casino,33,
4503,STAGE MANAGER,Crime,casino,24,
4504,WARD,Crime,casino,43,
4505,NANCE,Crime,casino,30,
4506,NEWSCASTER,Crime,casino,41,
4508,SENATOR,Crime,casino,56,
4509,FEMALE NEWSCASTER,Crime,casino,40,
4510,TRUDY,Crime,casino,25,
4511,WEBB,Crime,casino,98,
4512,OSCAR,Crime,casino,23,
4513,LESTER,Crime,casino,222,
4515,SHERBERT,Crime,casino,112,
4517,COP #2,Crime,casino,39,
4518,COP #1,Crime,casino,93,
4519,JENNIFER,Crime,casino,79,
4520,AUSTIN,Crime,casino,29,
4521,GREEN,Crime,casino,64,
4522,PISCANO,Crime,casino,138,
4523,BORELLI,Crime,casino,50,
4524,GAGGI,Crime,casino,156,
4525,STONE,Crime,casino,91,
4526,GINGER,Crime,casino,1144,
4527,DOMINICK,Crime,casino,31,
4528,NICKY,Crime,casino,2022,
4529,MARINO,Crime,casino,226,
4530,ACE,Crime,casino,2877,
4531,WAITRESS,Crime,reindeergames,21,
4532,PUG,Crime,reindeergames,62,
4533,JUMPY,Crime,reindeergames,104,
4534,MERLIN,Crime,reindeergames,121,
4535,JACK BANGS,Crime,reindeergames,141,
4536,GABRIEL,Crime,reindeergames,559,
4537,ASHLEY,Crime,reindeergames,502,
4538,RUDY,Crime,reindeergames,1035,
4539,NICK,Crime,reindeergames,287,
4540,CHARLIE,Crime,hardrain,146,
4543,RAY,Crime,hardrain,68,
4544,WAYNE,Crime,hardrain,139,
4545,PHIL,Crime,hardrain,72,
4546,SHERIFF,Crime,hardrain,271,
4547,HANK,Crime,hardrain,52,
4548,HENRY,Crime,hardrain,36,
4552,TOM,Crime,hardrain,417,
4553,KAREN,Crime,hardrain,138,
4554,JOHNNIE,Crime,bound,80,
4555,GINO,Crime,bound,56,
4556,COP #1,Crime,bound,31,
4557,CAESAR,Crime,bound,733,
4558,MICKEY,Crime,bound,136,
4559,ET,Crime,bound,801,
4560,CORKY,Crime,bound,572,
4561,BARBARA,Crime,visitorthe,48,
4562,CHARLES,Crime,visitorthe,35,
4563,ARAB WOMAN,Crime,visitorthe,21,
4564,NASIM,Crime,visitorthe,29,
4565,JACOB,Crime,visitorthe,55,
4566,MR. SHAH,Crime,visitorthe,117,
4567,TAREK,Crime,visitorthe,547,
4568,ZAINAB,Crime,visitorthe,278,
4569,GUARD,Crime,visitorthe,36,
4570,WALTER,Crime,visitorthe,855,
4571,MOUNA,Crime,visitorthe,457,
4572,REDMOND,Crime,antitrust,100,
4573,TEDDY,Crime,antitrust,48,
4574,MULTIMEDIA NARRATOR,Crime,antitrust,46,
4575,BARTON,Crime,antitrust,50,
4576,ALICE,Crime,antitrust,269,
4577,RANDY,Crime,antitrust,45,
4579,PHIL,Crime,antitrust,75,
4580,SHROT,Crime,antitrust,90,
4581,LEN,Crime,antitrust,32,
4582,BRIAN,Crime,antitrust,67,
4583,GARY'S VOICE OVER,Crime,antitrust,39,
4584,GARY,Crime,antitrust,348,
4585,LARRY,Crime,antitrust,65,
4586,MILO,Crime,antitrust,943,
4587,STANDARD,Crime,drive,75,
4588,COOK,Crime,drive,24,
4589,SHANNON,Crime,drive,99,
4590,NINO,Crime,drive,85,
4591,BERNIE ROSE,Crime,drive,128,
4592,DRIVER,Crime,drive,168,
4593,IRENE,Crime,drive,95,
4594,(CONTINUED),Crime,drive,303,
4595,SIBEAL,Crime,boondocksaints2allsaintsday,30,
4596,CHIEF,Crime,boondocksaints2allsaintsday,36,
4597,REPORTER #1,Crime,boondocksaints2allsaintsday,39,
4598,CESAR,Crime,boondocksaints2allsaintsday,37,
4599,GEORGE,Crime,boondocksaints2allsaintsday,96,
4600,GUN DEALER,Crime,boondocksaints2allsaintsday,21,
4601,CONCEZIO,Crime,boondocksaints2allsaintsday,106,
4602,ROMEO,Crime,boondocksaints2allsaintsday,294,
4605,DOLLY,Crime,boondocksaints2allsaintsday,105,
4606,DOC,Crime,boondocksaints2allsaintsday,30,
4607,GREENLY,Crime,boondocksaints2allsaintsday,143,
4609,DUFFY,Crime,boondocksaints2allsaintsday,116,
4610,(BEAT),Crime,boondocksaints2allsaintsday,21,
4611,ROCCO,Crime,boondocksaints2allsaintsday,42,
4612,EUNICE,Crime,boondocksaints2allsaintsday,552,
4613,KUNTSLER,Crime,boondocksaints2allsaintsday,68,
4614,ROMAN,Crime,boondocksaints2allsaintsday,48,
4615,POPPA M,Crime,boondocksaints2allsaintsday,161,
4617,MURPHY,Crime,boondocksaints2allsaintsday,262,
4619,AGENT RAY,Crime,hackers,22,
4620,PHREAK,Crime,hackers,181,
4621,BLADE,Crime,hackers,31,
4623,RAZOR,Crime,hackers,26,
4624,HAL,Crime,hackers,35,
4625,NIKON,Crime,hackers,108,
4626,AGENT BOB,Crime,hackers,29,
4628,CEREAL,Crime,hackers,210,
4629,MARGO,Crime,hackers,74,
4630,GILL,Crime,hackers,112,
4631,PLAGUE,Crime,hackers,273,
4632,DADE,Crime,hackers,349,
4633,KATE,Crime,hackers,229,
4634,CAZ,Crime,takingofpelhamonetwothreethe,34,
4635,(A PAUSE),Crime,takingofpelhamonetwothreethe,22,
4636,BOROUGH COMMANDER,Crime,takingofpelhamonetwothreethe,22,
4637,JAMES,Crime,takingofpelhamonetwothreethe,25,
4638,RADIO (GARBER),Crime,takingofpelhamonetwothreethe,36,
4639,GREY,Crime,takingofpelhamonetwothreethe,22,
4640,CONTINUED - 2,Crime,takingofpelhamonetwothreethe,21,
4641,GREEN,Crime,takingofpelhamonetwothreethe,73,
4645,CORRELL,Crime,takingofpelhamonetwothreethe,44,
4646,WARREN,Crime,takingofpelhamonetwothreethe,50,
4647,CONTINUED,Crime,takingofpelhamonetwothreethe,84,
4648,MAYOR,Crime,takingofpelhamonetwothreethe,38,
4649,PRESCOTT,Crime,takingofpelhamonetwothreethe,164,
4650,JOE STEVENS,Crime,deepcover,27,
4651,STEVENS,Crime,deepcover,86,
4652,BELINDA,Crime,deepcover,51,
4653,EDDIE,Crime,deepcover,102,
4654,MIRANDA,Crime,deepcover,22,
4655,IVY,Crime,deepcover,26,
4656,CAL TECH,Crime,deepcover,44,
4657,BARBOSA,Crime,deepcover,173,
4658,HERNANDEZ,Crime,deepcover,42,
4659,GALLEGOS,Crime,deepcover,48,
4660,BLONDE WOMAN,Crime,deepcover,21,
4661,GOPHER,Crime,deepcover,77,
4662,VOICE,Crime,deepcover,25,
4663,TAFT,Crime,deepcover,125,
4664,ELIAS,Crime,deepcover,607,
4665,MCCUTCHEON,Crime,deepcover,189,
4666,HULL,Crime,deepcover,727,
4667,CARVER,Crime,deepcover,302,
4668,TELLER,Crime,bonnieandclyde,21,
4669,FARMER,Crime,bonnieandclyde,49,
4670,VELMA,Crime,bonnieandclyde,23,
4672,BUCK,Crime,bonnieandclyde,412,
4673,MAN,Crime,bonnieandclyde,25,
4677,MALCOLM,Crime,bonnieandclyde,100,
4678,C.W.,Crime,bonnieandclyde,263,
4679,BONNIE,Crime,bonnieandclyde,717,
4680,CLYDE,Crime,bonnieandclyde,1016,
4681,HAMER,Crime,bonnieandclyde,45,
4683,SIGY,Crime,mrbrooks,34,
4684,SUNDAY,Crime,mrbrooks,22,
4685,MR. BRO,Crime,mrbrooks,64,
4686,ASIAN ATTORNEY,Crime,mrbrooks,68,
4687,JANE,Crime,mrbrooks,106,
4688,CAPTAIN LISTER,Crime,mrbrooks,90,
4689,FLIGHT ATTENDANT,Crime,mrbrooks,30,
4690,SHEILA,Crime,mrbrooks,61,
4691,JESSE,Crime,mrbrooks,28,
4692,MAN,Crime,mrbrooks,31,
4693,MEEKS,Crime,mrbrooks,24,
4694,MR. SMITH,Crime,mrbrooks,257,
4695,MARSHALL,Crime,mrbrooks,324,
4696,SNYDER,Crime,mrbrooks,127,
4697,DETECTIVE ATWOOD,Crime,mrbrooks,695,
4699,(CONTINUED),Crime,mrbrooks,232,
4700,MR. BROOKS,Crime,mrbrooks,872,
4701,CHAIRMAN,Crime,getawaythe,35,
4702,BEYNON,Crime,getawaythe,105,
4703,SOLDIER,Crime,getawaythe,31,
4704,RUDY,Crime,getawaythe,136,
4705,FRAN,Crime,getawaythe,44,
4706,LAUGHLIN,Crime,getawaythe,48,
4707,ACCOUNTANT,Crime,getawaythe,37,
4708,SLIM,Crime,getawaythe,68,
4709,CAROL,Crime,getawaythe,407,
4710,DOC,Crime,getawaythe,692,
4711,(CONTINUED),Crime,getawaythe,146,
4712,JACK SR.,Crime,croupier,52,
4713,GORDON,Crime,croupier,29,
4714,GILES,Crime,croupier,137,
4715,MAN,Crime,croupier,31,
4716,MARION,Crime,croupier,209,
4717,REYNOLDS,Crime,croupier,213,
4718,ROSS,Crime,croupier,27,
4719,MATT,Crime,croupier,113,
4720,JANI,Crime,croupier,228,
4721,JACK,Crime,croupier,724,
4722,BELLA,Crime,croupier,107,
4723,JACK'S VOICE,Crime,croupier,397,
4725,ROBERT,Crime,pineappleexpress,25,
4726,POLICE LIAISON,Crime,pineappleexpress,38,
4727,ANGIE,Crime,pineappleexpress,88,
4728,BUDLY,Crime,pineappleexpress,56,
4729,TED,Crime,pineappleexpress,75,
4730,MATHESON,Crime,pineappleexpress,52,
4731,CAROL,Crime,pineappleexpress,50,
4735,FATHER MCNULTY,Adventure,detroitrockcity,92,
4736,KENNY,Adventure,detroitrockcity,83,
4737,SIMPLE SIMON'S VOICE,Adventure,detroitrockcity,28,
4739,BARTENDER,Adventure,detroitrockcity,44,
4740,PRIEST,Adventure,detroitrockcity,62,
4741,MAN WITH COAT,Adventure,detroitrockcity,37,
4742,BEEFY JERK #1,Adventure,detroitrockcity,35,
4745,LITTLE KID,Adventure,detroitrockcity,64,
4747,MRS. BRUCE,Adventure,detroitrockcity,118,
4748,LEX,Adventure,detroitrockcity,306,
4749,ELVIS,Adventure,detroitrockcity,24,
4750,HAWK,Adventure,detroitrockcity,580,
4751,TRIP,Adventure,detroitrockcity,280,
4752,JAM,Adventure,detroitrockcity,316,
4753,ARAGON,Adventure,tristanandisolde,23,
4754,BODKIN,Adventure,tristanandisolde,23,
4757,MELOT,Adventure,tristanandisolde,70,
4758,WICTRED,Adventure,tristanandisolde,43,
4760,KING DONNCHADH,Adventure,tristanandisolde,58,
4762,TRISTAN,Adventure,tristanandisolde,129,
4763,ISOLDE,Adventure,tristanandisolde,162,
4765,SARACEN,Adventure,robinhoodprinceofthieves,44,
4766,KENNETH,Adventure,robinhoodprinceofthieves,22,
4767,GIRL,Adventure,robinhoodprinceofthieves,24,
4768,JOHN LITTLE,Adventure,robinhoodprinceofthieves,41,
4769,GISBORNE,Adventure,robinhoodprinceofthieves,125,
4770,SOLDIER,Adventure,robinhoodprinceofthieves,22,
4771,DUNCAN,Adventure,robinhoodprinceofthieves,86,
4772,BULL,Adventure,robinhoodprinceofthieves,26,
4773,LOCKSLEY,Adventure,robinhoodprinceofthieves,39,
4776,WULF,Adventure,robinhoodprinceofthieves,34,
4777,HAL,Adventure,robinhoodprinceofthieves,22,
4778,MORTIANNA,Adventure,robinhoodprinceofthieves,79,
4779,BISHOP,Adventure,robinhoodprinceofthieves,40,
4780,NOTTINGHAM,Adventure,robinhoodprinceofthieves,268,
4781,MARIAN,Adventure,robinhoodprinceofthieves,203,
4782,LITTLE JOHN,Adventure,robinhoodprinceofthieves,205,
4783,FANNY,Adventure,robinhoodprinceofthieves,57,
4784,(CONTINUED),Adventure,robinhoodprinceofthieves,238,
4785,FRIAR,Adventure,robinhoodprinceofthieves,203,
4788,JACK,Adventure,wildhogs,68,
4789,CHARLEY,Adventure,wildhogs,49,
4792,WOODY,Adventure,wildhogs,153,
4793,DUDLEY,Adventure,wildhogs,109,
4794,DOUG,Adventure,wildhogs,299,
4795,PEPPER,Adventure,danceswithwolves,44,
4798,CARGILL,Adventure,danceswithwolves,21,
4799,TIMMONS,Adventure,danceswithwolves,46,
4800,DUNBAR,Adventure,danceswithwolves,397,
4801,STONE CALF,Adventure,danceswithwolves,27,
4802,BLACK SHAWL,Adventure,danceswithwolves,34,
4803,OTTER,Adventure,danceswithwolves,23,
4804,SERGEANT BAUER,Adventure,danceswithwolves,25,
4805,SPIVEY,Adventure,danceswithwolves,22,
4806,ELGIN,Adventure,danceswithwolves,49,
4807,SMILES A LOT,Adventure,danceswithwolves,49,
4808,STANDS WITH A FIST,Adventure,danceswithwolves,184,
4809,TEN BEARS,Adventure,danceswithwolves,151,
4810,KICKING BIRD,Adventure,danceswithwolves,205,
4811,DANCES WITH WOLVES,Adventure,danceswithwolves,266,
4812,WIND IN HIS HAIR,Adventure,danceswithwolves,153,
4813,SATIPO,Adventure,indianajonesandtheraidersofthelostark,33,
4814,BELZIG,Adventure,indianajonesandtheraidersofthelostark,40,
4817,SHLIEMANN,Adventure,indianajonesandtheraidersofthelostark,80,
4818,BRODY,Adventure,indianajonesandtheraidersofthelostark,46,
4819,EATON,Adventure,indianajonesandtheraidersofthelostark,44,
4821,MARION,Adventure,indianajonesandtheraidersofthelostark,298,
4823,NATHANIEL,Adventure,pointbreak,22,
4824,BUNKER,Adventure,pointbreak,21,
4826,REAGAN,Adventure,pointbreak,21,
4827,BODHI/REAGAN,Adventure,pointbreak,30,
4828,GROMMET,Adventure,pointbreak,36,
4829,MUNOZ,Adventure,pointbreak,27,
4830,HARP,Adventure,pointbreak,93,
4831,PAPPAS,Adventure,pointbreak,403,
4832,ROACH,Adventure,pointbreak,49,
4833,TYLER,Adventure,pointbreak,178,
4834,BODHI,Adventure,pointbreak,431,
4835,UTAH,Adventure,pointbreak,703,
4837,RICHARD,Adventure,italianjobthe,36,
4838,YEVHEN,Adventure,italianjobthe,66,
4839,SKINNY PETE,Adventure,italianjobthe,21,
4840,PHILLY STEAK,Adventure,italianjobthe,28,
4841,HANDSOME ROB,Adventure,italianjobthe,164,
4842,STEVE,Adventure,italianjobthe,186,
4844,MASHKOV,Adventure,italianjobthe,69,
4845,LYLE,Adventure,italianjobthe,226,
4848,WOMAN,Adventure,jaws2,30,
4849,ELKINS,Adventure,jaws2,73,
4851,PETERSON,Adventure,jaws2,119,
4852,VAUGHN,Adventure,jaws2,211,
4855,HENDRICKS,Adventure,jaws2,159,
4856,ELLEN,Adventure,jaws2,207,
4857,PILOT,Adventure,jaws2,39,
4858,MARGE,Adventure,jaws2,21,
4859,PATROL VOICE,Adventure,jaws2,31,
4860,POLO,Adventure,jaws2,35,
4861,TIMMY,Adventure,jaws2,29,
4866,JACKIE,Adventure,jaws2,119,
4867,DOUG,Adventure,jaws2,109,
4868,PATRICK,Adventure,jaws2,42,
4869,LUCY,Adventure,jaws2,71,
4873,BRODY,Adventure,jaws2,748,
4874,FINN,Adventure,snowwhiteandthehuntsman,83,
4875,MUIR,Adventure,snowwhiteandthehuntsman,21,
4878,WILLIAM,Adventure,snowwhiteandthehuntsman,52,
4879,ERIC,Adventure,snowwhiteandthehuntsman,163,
4880,(CONTINUED),Adventure,snowwhiteandthehuntsman,305,
4881,RAVENNA,Adventure,snowwhiteandthehuntsman,119,
4882,SNOW WHITE,Adventure,snowwhiteandthehuntsman,140,
4883,BEITH,Adventure,snowwhiteandthehuntsman,34,
4885,STARLING,Adventure,ghostandthedarknessthe,198,
4886,ABDULLAH,Adventure,ghostandthedarknessthe,61,
4887,HAWTHORNE,Adventure,ghostandthedarknessthe,93,
4888,BEAUMONT,Adventure,ghostandthedarknessthe,176,
4889,REDBEARD,Adventure,ghostandthedarknessthe,354,
4890,HELENA,Adventure,ghostandthedarknessthe,49,
4891,SAMUEL,Adventure,ghostandthedarknessthe,153,
4892,PATTERSON,Adventure,ghostandthedarknessthe,552,
4893,JILLIAN,Adventure,despicableme2,39,
4894,SHANNON,Adventure,despicableme2,34,
4895,FLOYD,Adventure,despicableme2,36,
4896,SILAS,Adventure,despicableme2,94,
4897,ANTONIO,Adventure,despicableme2,22,
4898,EDUARDO,Adventure,despicableme2,86,
4900,MARGO,Adventure,despicableme2,79,
4901,EL MACHO,Adventure,despicableme2,91,
4902,DR. NEFARIO,Adventure,despicableme2,62,
4906,AGNES,Adventure,despicableme2,163,
4907,TEEN 1,Adventure,jayandsilentbobstrikeback,32,
4908,BRODIE,Adventure,jayandsilentbobstrikeback,71,
4909,NUN,Adventure,jayandsilentbobstrikeback,36,
4910,BRENT,Adventure,jayandsilentbobstrikeback,41,
4911,JAY ANGEL,Adventure,jayandsilentbobstrikeback,24,
4912,HOLDEN,Adventure,jayandsilentbobstrikeback,192,
4913,ANCHORMAN,Adventure,jayandsilentbobstrikeback,46,
4914,SHERIFF,Adventure,jayandsilentbobstrikeback,44,
4915,DEALER,Adventure,jayandsilentbobstrikeback,28,
4916,JULES ASNER,Adventure,jayandsilentbobstrikeback,24,
4917,AGENT SID,Adventure,jayandsilentbobstrikeback,31,
4918,CLARK,Adventure,jayandsilentbobstrikeback,29,
4919,BEN,Adventure,jayandsilentbobstrikeback,29,
4920,JAMES,Adventure,jayandsilentbobstrikeback,40,
4921,JASON,Adventure,jayandsilentbobstrikeback,37,
4922,SECURITY GUARD,Adventure,jayandsilentbobstrikeback,36,
4923,A.D.,Adventure,jayandsilentbobstrikeback,22,
4924,VOICE,Adventure,jayandsilentbobstrikeback,21,
4925,CHRISSY,Adventure,jayandsilentbobstrikeback,82,
4926,CHAKA,Adventure,jayandsilentbobstrikeback,65,
4928,SISSY,Adventure,jayandsilentbobstrikeback,206,
4930,DANTE,Adventure,jayandsilentbobstrikeback,21,
4931,RANDAL,Adventure,jayandsilentbobstrikeback,58,
4932,BANKY,Adventure,jayandsilentbobstrikeback,81,
4933,GUY,Adventure,jayandsilentbobstrikeback,51,
4934,JUSTICE,Adventure,jayandsilentbobstrikeback,255,
4935,WILLENHOLLY,Adventure,jayandsilentbobstrikeback,314,
4936,JAY,Adventure,jayandsilentbobstrikeback,1124,
4938,INT.   CAR - ANGLE ON BURT,Adventure,stuntmanthe,32,
4939,SECOND A.D.,Adventure,stuntmanthe,22,
4940,"CAMERA PANS to show Nina among them, her excitement hardly more",Adventure,stuntmanthe,28,
4944,OLD LADY (NINA),Adventure,stuntmanthe,54,
4945,CARIBINERRI,Adventure,stuntmanthe,21,
4948,ELI'S VOICE,Adventure,stuntmanthe,27,
4951,GABE,Adventure,stuntmanthe,59,
4952,VOICE,Adventure,stuntmanthe,67,
4954,RAYMOND,Adventure,stuntmanthe,57,
4955,TECHNICIAN,Adventure,stuntmanthe,27,
4956,A.D.,Adventure,stuntmanthe,97,
4957,NINA,Adventure,stuntmanthe,607,
4958,CHUCK,Adventure,stuntmanthe,422,
4959,SAM,Adventure,stuntmanthe,218,
4962,ELI,Adventure,stuntmanthe,1227,
4963,CAMERON,Adventure,stuntmanthe,1344,
4964,PIERRE,Adventure,manintheironmask,35,
4965,RAOUL,Adventure,manintheironmask,54,
4966,ARAMIS' VOICE,Adventure,manintheironmask,43,
4969,GUARD,Adventure,manintheironmask,26,
4970,PORTHOS,Adventure,manintheironmask,211,
4972,D'ARTAGNAN,Adventure,manintheironmask,357,
4973,LIEUTENANT,Adventure,manintheironmask,54,
4974,MAN IN THE IRON MASK,Adventure,manintheironmask,97,
4977,PHILLIPPE,Adventure,manintheironmask,119,
4978,NEWSREEL ANNOUNCER,Adventure,up,80,
