Char,Genre,Title,line_count
FABIO,Crime,colombiana,89
MAN,Crime,colombiana,52
SERGEANT,Crime,colombiana,50
MARSHAL,Crime,colombiana,38
WILLIAM,Crime,colombiana,47
ON CAT,Crime,colombiana,28
VOICE,Crime,colombiana,26
RYAN,Crime,colombiana,24
PEPE,Crime,colombiana,45
EMILIO,Crime,colombiana,189
(BEAT),Crime,colombiana,43
RICHARD,Crime,colombiana,106
MARCO,Crime,colombiana,257
DON LUIS,Crime,colombiana,119
R,Crime,colombiana,24
AGENT 1,Crime,colombiana,44
CAT,Crime,colombiana,425
DANNY,Crime,colombiana,205
ROSS,Crime,colombiana,236
BELLHOP,Crime,confessionsofadangerousmind,29
GEORGIA,Crime,confessionsofadangerousmind,30
GOLDBERG,Crime,confessionsofadangerousmind,30
INSTRUCTOR #1,Crime,confessionsofadangerousmind,41
MONICA,Crime,confessionsofadangerousmind,28
FLEXNER,Crime,confessionsofadangerousmind,22
HKEEPER,Crime,confessionsofadangerousmind,29
BYRD,Crime,confessionsofadangerousmind,241
EXECUTIVE WOMAN,Crime,confessionsofadangerousmind,28
KEELER,Crime,confessionsofadangerousmind,66
LORETTA,Crime,confessionsofadangerousmind,47
TUVIA,Crime,confessionsofadangerousmind,37
PICARD,Crime,confessionsofadangerousmind,35
PRETTY WOMAN,Crime,confessionsofadangerousmind,25
PATRICIA,Crime,confessionsofadangerousmind,118
OLIVER,Crime,confessionsofadangerousmind,85
(CONTINUED),Crime,confessionsofadangerousmind,186
PENNY,Crime,confessionsofadangerousmind,326
BARRIS,Crime,confessionsofadangerousmind,1282
ACTUAL BARRIS,Crime,confessionsofadangerousmind,110
SUITS,Crime,confidence,56
SALESGIRL,Crime,confidence,30
MR. LEWIS,Crime,confidence,30
ASHBY,Crime,confidence,80
HARLIN,Crime,confidence,31
GORDO,Crime,confidence,165
KING PIN,Crime,confidence,146
LIONEL,Crime,confidence,24
GILLETTE,Crime,confidence,37
MOONAN,Crime,confidence,131
MILES,Crime,confidence,172
BUTCH,Crime,confidence,100
LUPUS,Crime,confidence,124
ROTTOVICH,Crime,confidence,135
SOBOZINSKI,Crime,confidence,66
(CONTINUED),Crime,confidence,204
LILY,Crime,confidence,321
JAKE,Crime,confidence,1284
ATTORNEY,Crime,copycat,46
WOMAN,Crime,copycat,22
SUSAN (ON TV),Crime,copycat,21
DARYLL,Crime,copycat,59
CONRAD,Crime,copycat,57
RUBEN,Crime,copycat,325
ANDY,Crime,copycat,218
NIKKO,Crime,copycat,100
RADIO NEWS,Crime,copycat,21
SAKS,Crime,copycat,80
PETER,Crime,copycat,114
QUINN,Crime,copycat,267
M.J.,Crime,copycat,970
SUSAN,Crime,copycat,40
HELEN,Crime,copycat,983
DOUGLAS,Crime,cradle2thegrave,31
DOORMAN,Crime,cradle2thegrave,28
CHAMBERS,Crime,cradle2thegrave,105
ODION,Crime,cradle2thegrave,48
TV ANCHOR,Crime,cradle2thegrave,32
SONA,Crime,cradle2thegrave,42
RUSSELL,Crime,cradle2thegrave,31
CHARLES,Crime,cradle2thegrave,44
VANESSA,Crime,cradle2thegrave,52
LING,Crime,cradle2thegrave,123
DARIA,Crime,cradle2thegrave,115
MILES,Crime,cradle2thegrave,73
SU,Crime,cradle2thegrave,183
FAIT,Crime,cradle2thegrave,518
ARCHIE,Crime,cradle2thegrave,216
TOMMY,Crime,cradle2thegrave,196
SOPHIE,Crime,crimespree,137
WAYNE,Crime,crimespree,54
REPORTER,Crime,crimespree,22
ELLWOOD,Crime,crimespree,33
JULIEN,Crime,crimespree,174
ZAMMITVOICE,Crime,crimespree,27
AGENT HADLEY,Crime,crimespree,215
"JOEY ""TWO T",Crime,crimespree,66
HALF TOOTH TONY,Crime,crimespree,22
BONANNO,Crime,crimespree,93
VINNY,Crime,crimespree,43
LAMAR,Crime,crimespree,98
RAPHAEL,Crime,crimespree,67
ZAMMITO,Crime,crimespree,298
BASTALDI,Crime,crimespree,114
DANIEL,Crime,crimespree,404
ZERO,Crime,crimespree,92
RAYMOND,Crime,crimespree,201
MARCEL,Crime,crimespree,188
SAMI,Crime,crimespree,412
JACK SR.,Crime,croupier,52
GORDON,Crime,croupier,29
GILES,Crime,croupier,137
MAN,Crime,croupier,31
MARION,Crime,croupier,209
REYNOLDS,Crime,croupier,213
ROSS,Crime,croupier,27
MATT,Crime,croupier,113
JANI,Crime,croupier,228
JACK,Crime,croupier,724
BELLA,Crime,croupier,107
JACK'S VOICE,Crime,croupier,397
TRACY,Crime,crowsalvationthe,28
DUTTON,Crime,crowsalvationthe,67
GONZALEZ,Crime,crowsalvationthe,34
ERLICH,Crime,crowsalvationthe,74
TOMMY,Crime,crowsalvationthe,69
MERCER,Crime,crowsalvationthe,64
RANDALL,Crime,crowsalvationthe,71
WALSH,Crime,crowsalvationthe,95
LARKIN,Crime,crowsalvationthe,47
LAUREN,Crime,crowsalvationthe,25
MADDEN,Crime,crowsalvationthe,83
SECRETARY,Crime,crowsalvationthe,48
ALEX'S VOICE,Crime,crowsalvationthe,39
CAPTAIN,Crime,crowsalvationthe,260
ALEX,Crime,crowsalvationthe,421
ERIN'S VOICE,Crime,crowsalvationthe,23
ERIN,Crime,crowsalvationthe,240
CIA MAN,Crime,darkknightrisesthe,36
MAID,Crime,darkknightrisesthe,28
CONGRESSMAN,Crime,darkknightrisesthe,29
DAGGETT,Crime,darkknightrisesthe,88
MAYOR,Crime,darkknightrisesthe,34
JEN,Crime,darkknightrisesthe,22
CAPTAIN JONES,Crime,darkknightrisesthe,41
PRISONER,Crime,darkknightrisesthe,101
STRYVER,Crime,darkknightrisesthe,46
SELINA,Crime,darkknightrisesthe,176
CRANE,Crime,darkknightrisesthe,29
WAYNE,Crime,darkknightrisesthe,508
FOLEY,Crime,darkknightrisesthe,112
MIRANDA,Crime,darkknightrisesthe,150
A U,Crime,darkknightrisesthe,47
BANE,Crime,darkknightrisesthe,364
UNIFORM,Crime,darkknightrisesthe,28
(OVER RADIO),Crime,darkknightrisesthe,29
TALIA,Crime,darkknightrisesthe,64
CATWOMAN,Crime,darkknightrisesthe,111
BATMAN,Crime,darkknightrisesthe,143
FATHER REILLY,Crime,darkknightrisesthe,30
GORDON,Crime,darkknightrisesthe,300
BLAKE,Crime,darkknightrisesthe,417
LAWYER,Crime,darkknightrisesthe,29
FOX,Crime,darkknightrisesthe,205
ALFRED,Crime,darkknightrisesthe,285
YAKITITO,Crime,darkman,40
RESIDENT,Crime,darkman,26
EYES,Crime,darkman,23
(REVISED 5ZENE,Crime,darkman,39
PAULY DUMMY,Crime,darkman,22
