Char,Genre,Title,line_count
ELENA'S VOICE,Romance,cinemaparadiso,26
ALFREDO,Romance,cinemaparadiso,423
ANNA,Romance,cinemaparadiso,36
ELENA,Romance,cinemaparadiso,151
SALVATORE,Romance,cinemaparadiso,699
OAKLEY,Romance,coldmountain,25
ROURKE,Romance,coldmountain,23
MONROE,Romance,coldmountain,90
MRS. MORGAN,Romance,coldmountain,24
BLIND MAN,Romance,coldmountain,24
FERRYGIRL,Romance,coldmountain,36
LILA,Romance,coldmountain,23
JUNIOR,Romance,coldmountain,69
VEASEY,Romance,coldmountain,209
SALLY,Romance,coldmountain,87
ESCO,Romance,coldmountain,72
MADDY,Romance,coldmountain,84
SARA,Romance,coldmountain,83
PANGLE,Romance,coldmountain,62
RUBY,Romance,coldmountain,516
STOBROD,Romance,coldmountain,194
TEAGUE,Romance,coldmountain,231
INMAN,Romance,coldmountain,482
BOSIE,Romance,coldmountain,25
ADA,Romance,coldmountain,580
MICHELLE,Romance,colorofnight,28
BOB,Romance,colorofnight,163
CASEY,Romance,colorofnight,116
CLARK,Romance,colorofnight,162
BUCK,Romance,colorofnight,172
SONDRA,Romance,colorofnight,294
LARRY,Romance,colorofnight,39
ANDERSON,Romance,colorofnight,63
EDITH,Romance,colorofnight,49
RICHIE,Romance,colorofnight,27
HECTOR,Romance,colorofnight,258
DALE,Romance,colorofnight,98
ROSE,Romance,colorofnight,321
BILL,Romance,colorofnight,1042
BUDDY,Romance,coolerthe,52
MARTY,Romance,coolerthe,23
SUBURBANITE,Romance,coolerthe,24
MIKEY,Romance,coolerthe,81
CHARLENE,Romance,coolerthe,52
SHELLY,Romance,coolerthe,481
STICKMAN,Romance,coolerthe,54
NICKY,Romance,coolerthe,103
NATALIE,Romance,coolerthe,371
BERNIE,Romance,coolerthe,531
LARRY,Romance,coolerthe,117
HELEN,Romance,crash,122
RENATA,Romance,crash,47
VAUGHAN,Romance,crash,187
CATHERINE,Romance,crash,165
JAMES,Romance,crash,250
MRS. HALLSTROM,Romance,crazylove,64
JOHN,Romance,crazylove,46
JUDGE MILTON,Romance,crazylove,29
THOMAS,Romance,crazylove,41
MARIE,Romance,crazylove,40
DR. EMLEE,Romance,crazylove,180
PRINCIPAL GAIL,Romance,crazylove,31
MRS. MAYER,Romance,crazylove,198
CORT,Romance,crazylove,26
RUTH,Romance,crazylove,168
PAUL,Romance,crazylove,208
NURSE GATES,Romance,crazylove,111
MICHAEL,Romance,crazylove,602
LETTY,Romance,crazylove,1305
TIN-TIN,Romance,crowthe,33
GIDEON,Romance,crowthe,58
ANNABELLA,Romance,crowthe,26
FUNBOY,Romance,crowthe,58
T-BIRD,Romance,crowthe,68
MICKEY,Romance,crowthe,26
